Flight_Number;city_source;City_dest;Country_source;Country_dest
4329;Norilsk;Novosibirsk;Russia;Russia
4329;Novy Urengoy;Moscow;Russia;Russia
4329;Nadym;Moscow;Russia;Russia
4329;Odessa;Moscow;Ukraine;Russia
4329;Beslan;Moscow;Russia;Russia
4329;Omsk;Moscow;Russia;Russia
4329;Osh;Moscow;Kyrgyzstan;Russia
4329;Osh;Novosibirsk;Kyrgyzstan;Russia
4329;Novosibirsk;Alma-ata;Russia;Kazakhstan
4329;Novosibirsk;Bangkok;Russia;Thailand
4329;Novosibirsk;Chimkent;Russia;Kazakhstan
4329;Novosibirsk;Moscow;Russia;Russia
4329;Novosibirsk;Dubai;Russia;United Arab Emirates
4329;Novosibirsk;Dushanbe;Russia;Tajikistan
4329;Novosibirsk;Yerevan;Russia;Armenia
4329;Novosibirsk;Fergana;Russia;Uzbekistan
4329;Novosibirsk;Frankfurt;Russia;Germany
4329;Novosibirsk;Bishkek;Russia;Kyrgyzstan
4329;Novosibirsk;Baku;Russia;Azerbaijan
4329;Novosibirsk;Hong Kong;Russia;Hong Kong
4329;Novosibirsk;Chita;Russia;Russia
4329;Novosibirsk;Irkutsk;Russia;Russia
4329;Novosibirsk;Khabarovsk;Russia;Russia
4329;Novosibirsk;Khudzhand;Russia;Tajikistan
4329;Novosibirsk;St. Petersburg;Russia;Russia
4329;Novosibirsk;Munich;Russia;Germany
4329;Novosibirsk;Norilsk;Russia;Russia
4329;Novosibirsk;Osh;Russia;Kyrgyzstan
4329;Novosibirsk;Beijing;Russia;China
4329;Novosibirsk;Prague;Russia;Czech Republic
4329;Novosibirsk;Tashkent;Russia;Uzbekistan
4329;Novosibirsk;Urumqi;Russia;China
4329;Novosibirsk;Ulan-ude;Russia;Russia
4329;Novosibirsk;Vladivostok;Russia;Russia
4329;Novosibirsk;Yakutsk;Russia;Russia
4329;Perm;Moscow;Russia;Russia
4329;Beijing;Irkutsk;China;Russia
4329;Beijing;Khabarovsk;China;Russia
4329;Beijing;Krasnoyarsk;China;Russia
4329;Beijing;St. Petersburg;China;Russia
4329;Beijing;Novosibirsk;China;Russia
4329;Beijing;Moscow;China;Russia
4329;Beijing;Yekaterinburg;China;Russia
4329;Beijing;Ulan-ude;China;Russia
4329;Beijing;Vladivostok;China;Russia
4329;Beijing;Yakutsk;China;Russia
4329;Paphos;Moscow;Cyprus;Russia
4329;Petropavlovsk;Khabarovsk;Russia;Russia
4329;Petropavlovsk;Vladivostok;Russia;Russia
4329;Prague;Novosibirsk;Czech Republic;Russia
4329;Pula;Moscow;Croatia;Russia
4329;Pavlodar;Moscow;Kazakhstan;Russia
4329;Gorno-Altaysk;Moscow;Russia;Russia
4329;Rhodos;Moscow;Greece;Russia
4329;Rostov;Moscow;Russia;Russia
4329;Rostov;Kiev;Russia;Ukraine
4329;Surgut;Moscow;Russia;Russia
4329;Simferopol;Moscow;Ukraine;Russia
4329;Thessaloniki;Moscow;Greece;Russia
4329;Thessaloniki;St. Petersburg;Greece;Russia
4329;Stavropol;Moscow;Russia;Russia
4329;Moscow;Beijing;Russia;China
4329;Yekaterinburg;Moscow;Russia;Russia
4329;Yekaterinburg;Helsinki;Russia;Finland
4329;Yekaterinburg;Kiev;Russia;Ukraine
4329;Yekaterinburg;Beijing;Russia;China
4329;Tashkent;Novosibirsk;Uzbekistan;Russia
4329;Tbilisi;Moscow;Georgia;Russia
4329;Tivat;Moscow;Montenegro;Russia
4329;Tyumen;Moscow;Russia;Russia
4329;Kulyab;Moscow;Tajikistan;Russia
4329;Tomsk;Moscow;Russia;Russia
4329;Berlin;Kaliningrad;Germany;Russia
4329;Ufa;Moscow;Russia;Russia
4329;Urgench;Moscow;Uzbekistan;Russia
4329;Ust Kamenogorsk;Moscow;Kazakhstan;Russia
4329;Urumqi;Novosibirsk;China;Russia
4329;Ulan-ude;Moscow;Russia;Russia
4329;Ulan-ude;Novosibirsk;Russia;Russia
4329;Ulan-ude;Beijing;Russia;China
4329;Yuzhno-sakhalinsk;Khabarovsk;Russia;Russia
4329;Yuzhno-sakhalinsk;Vladivostok;Russia;Russia
4329;Varna;Moscow;Bulgaria;Russia
4329;Vienna;Moscow;Austria;Russia
4329;Valencia;Moscow;Spain;Russia
4329;Volgograd;Moscow;Russia;Russia
4329;Villafranca;Moscow;Italy;Russia
4329;Vladivostok;Hong Kong;Russia;Hong Kong
4329;Vladivostok;Seoul;Russia;South Korea
4329;Vladivostok;Irkutsk;Russia;Russia
4329;Vladivostok;Tokyo;Russia;Japan
4329;Vladivostok;Novosibirsk;Russia;Russia
4329;Vladivostok;Beijing;Russia;China
4329;Vladivostok;Petropavlovsk;Russia;Russia
4329;Vladivostok;Yuzhno-sakhalinsk;Russia;Russia
4329;Yakutsk;Moscow;Russia;Russia
4329;Yakutsk;Irkutsk;Russia;Russia
4329;Yakutsk;Novosibirsk;Russia;Russia
4329;Yakutsk;Beijing;Russia;China
17099;Abidjan;Accra;Cote d'Ivoire;Ghana
17099;Accra;Abidjan;Ghana;Cote d'Ivoire
17099;Accra;Kumasi;Ghana;Ghana
17099;Accra;Takoradi;Ghana;Ghana
17099;Accra;Tamale;Ghana;Ghana
17099;Kumasi;Accra;Ghana;Ghana
17099;Takoradi;Accra;Ghana;Ghana
17099;Tamale;Accra;Ghana;Ghana
4305;Abidjan;Accra;Cote d'Ivoire;Ghana
4305;Accra;Abidjan;Ghana;Cote d'Ivoire
4305;Accra;Johannesburg;Ghana;South Africa
4305;Addis Ababa;Bamako;Ethiopia;Mali
4305;Addis Ababa;Johannesburg;Ethiopia;South Africa
4305;Nampula;Johannesburg;Mozambique;South Africa
4305;Abu Dhabi;Johannesburg;United Arab Emirates;South Africa
4305;Kasane;Johannesburg;Botswana;South Africa
4305;Beira;Johannesburg;Mozambique;South Africa
4305;Bloemfontein;Cape Town;South Africa;South Africa
4305;Bloemfontein;Durban;South Africa;South Africa
4305;Bloemfontein;Johannesburg;South Africa;South Africa
4305;Bangkok;Johannesburg;Thailand;South Africa
4305;Bamako;Addis Ababa;Mali;Ethiopia
4305;Bamako;Dakar;Mali;Senegal
4305;Blantyre;Johannesburg;Malawi;South Africa
4305;Mumbai;Johannesburg;India;South Africa
4305;Bulawayo;Johannesburg;Zimbabwe;South Africa
4305;Brazzaville;Johannesburg;Congo (Brazzaville);South Africa
4305;Cairo;Johannesburg;Egypt;South Africa
4305;Cotonou;Pointe-noire;Benin;Congo (Brazzaville)
4305;Cape Town;Bloemfontein;South Africa;South Africa
4305;Cape Town;Durban;South Africa;South Africa
4305;Cape Town;Dubai;South Africa;United Arab Emirates
4305;Cape Town;East London;South Africa;South Africa
4305;Cape Town;George;South Africa;South Africa
4305;Cape Town;Hoedspruit;South Africa;South Africa
4305;Cape Town;Johannesburg;South Africa;South Africa
4305;Cape Town;Johannesburg;South Africa;South Africa
4305;Cape Town;Kimberley;South Africa;South Africa
4305;Cape Town;Maputo;South Africa;Mozambique
4305;Cape Town;Mpumalanga;South Africa;South Africa
4305;Cape Town;Port Elizabeth;South Africa;South Africa
4305;Cape Town;Upington;South Africa;South Africa
4305;Cape Town;Windhoek;South Africa;Namibia
4305;Cape Town;Walvis Bay;South Africa;Namibia
4305;Dar Es Salaam;Johannesburg;Tanzania;South Africa
4305;Dakar;Bamako;Senegal;Mali
4305;Dakar;Washington;Senegal;United States
4305;Dakar;Johannesburg;Senegal;South Africa
4305;Douala;Libreville;Cameroon;Gabon
4305;Durban;Bloemfontein;South Africa;South Africa
4305;Durban;Cape Town;South Africa;South Africa
4305;Durban;Dubai;South Africa;United Arab Emirates
4305;Durban;East London;South Africa;South Africa
4305;Durban;George;South Africa;South Africa
4305;Durban;Harare;South Africa;Zimbabwe
4305;Durban;Johannesburg;South Africa;South Africa
4305;Durban;Lusaka;South Africa;Zambia
4305;Durban;Maputo;South Africa;Mozambique
4305;Durban;Mpumalanga;South Africa;South Africa
4305;Durban;Port Elizabeth;South Africa;South Africa
4305;Dubai;Cape Town;United Arab Emirates;South Africa
4305;Dubai;Durban;United Arab Emirates;South Africa
4305;Dubai;Johannesburg;United Arab Emirates;South Africa
4305;Entebbe;Johannesburg;Uganda;South Africa
4305;East London;Cape Town;South Africa;South Africa
4305;East London;Durban;South Africa;South Africa
4305;East London;Johannesburg;South Africa;South Africa
4305;East London;Port Elizabeth;South Africa;South Africa
4305;Lubumashi;Johannesburg;Congo (Kinshasa);South Africa
4305;Kinshasa;Johannesburg;Congo (Kinshasa);South Africa
4305;Frankfurt;Johannesburg;Germany;South Africa
4305;Gaberone;Johannesburg;Botswana;South Africa
4305;George;Cape Town;South Africa;South Africa
4305;George;Durban;South Africa;South Africa
4305;George;Johannesburg;South Africa;South Africa
4305;Sao Paulo;Johannesburg;Brazil;South Africa
4305;Hoedspruit;Cape Town;South Africa;South Africa
4305;Hoedspruit;Johannesburg;South Africa;South Africa
4305;Hong Kong;Johannesburg;Hong Kong;South Africa
4305;Johannesburg;Cape Town;South Africa;South Africa
4305;Harare;Durban;Zimbabwe;South Africa
4305;Harare;Johannesburg;Zimbabwe;South Africa
4305;Washington;Dakar;United States;Senegal
4305;New York;Johannesburg;United States;South Africa
4305;Johannesburg;Accra;South Africa;Ghana
4305;Johannesburg;Addis Ababa;South Africa;Ethiopia
4305;Johannesburg;Nampula;South Africa;Mozambique
4305;Johannesburg;Abu Dhabi;South Africa;United Arab Emirates
4305;Johannesburg;Kasane;South Africa;Botswana
4305;Johannesburg;Beira;South Africa;Mozambique
4305;Johannesburg;Bloemfontein;South Africa;South Africa
4305;Johannesburg;Bangkok;South Africa;Thailand
4305;Johannesburg;Blantyre;South Africa;Malawi
4305;Johannesburg;Mumbai;South Africa;India
4305;Johannesburg;Bulawayo;South Africa;Zimbabwe
4305;Johannesburg;Brazzaville;South Africa;Congo (Brazzaville)
4305;Johannesburg;Cairo;South Africa;Egypt
4305;Johannesburg;Cape Town;South Africa;South Africa
4305;Johannesburg;Dar Es Salaam;South Africa;Tanzania
4305;Johannesburg;Dakar;South Africa;Senegal
4305;Johannesburg;Durban;South Africa;South Africa
4305;Johannesburg;Dubai;South Africa;United Arab Emirates
4305;Johannesburg;Entebbe;South Africa;Uganda
4305;Johannesburg;East London;South Africa;South Africa
4305;Johannesburg;Lubumashi;South Africa;Congo (Kinshasa)
4305;Johannesburg;Kinshasa;South Africa;Congo (Kinshasa)
4305;Johannesburg;Frankfurt;South Africa;Germany
4305;Johannesburg;Gaberone;South Africa;Botswana
4305;Johannesburg;George;South Africa;South Africa
4305;Johannesburg;Sao Paulo;South Africa;Brazil
4305;Johannesburg;Hoedspruit;South Africa;South Africa
4305;Johannesburg;Hong Kong;South Africa;Hong Kong
4305;Johannesburg;Harare;South Africa;Zimbabwe
4305;Johannesburg;New York;South Africa;United States
4305;Johannesburg;Kigali;South Africa;Rwanda
4305;Johannesburg;Kimberley;South Africa;South Africa
4305;Johannesburg;Luanda;South Africa;Angola
4305;Johannesburg;Libreville;South Africa;Gabon
4305;Johannesburg;London;South Africa;United Kingdom
4305;Johannesburg;Lilongwe;South Africa;Malawi
4305;Johannesburg;Lagos;South Africa;Nigeria
4305;Johannesburg;Lusaka;South Africa;Zambia
4305;Johannesburg;Livingstone;South Africa;Zambia
4305;Johannesburg;Maputo;South Africa;Mozambique
4305;Johannesburg;Mpumalanga;South Africa;South Africa
4305;Johannesburg;Plaisance;South Africa;Mauritius
4305;Johannesburg;Maseru;South Africa;Lesotho
4305;Johannesburg;Manzini;South Africa;Swaziland
4305;Johannesburg;Maun;South Africa;Botswana
4305;Johannesburg;Munich;South Africa;Germany
4305;Johannesburg;Nairobi;South Africa;Kenya
4305;Johannesburg;Ndola;South Africa;Zambia
4305;Johannesburg;Perth;South Africa;Australia
4305;Johannesburg;Phalaborwa;South Africa;South Africa
4305;Johannesburg;Port Elizabeth;South Africa;South Africa
4305;Johannesburg;Pointe-noire;South Africa;Congo (Brazzaville)
4305;Johannesburg;Pemba;South Africa;Mozambique
4305;Johannesburg;Potgietersrus;South Africa;South Africa
4305;Johannesburg;Pietermaritzburg;South Africa;South Africa
4305;Johannesburg;Richard's Bay;South Africa;South Africa
4305;Johannesburg;Mahe;South Africa;Seychelles
4305;Johannesburg;Singapore;South Africa;Singapore
4305;Johannesburg;Sydney;South Africa;Australia
4305;Johannesburg;Tete;South Africa;Mozambique
4305;Johannesburg;Antananarivo;South Africa;Madagascar
4305;Johannesburg;Upington;South Africa;South Africa
4305;Johannesburg;Umtata;South Africa;South Africa
4305;Johannesburg;Victoria Falls;South Africa;Zimbabwe
4305;Johannesburg;Vilankulu;South Africa;Mozambique
4305;Johannesburg;Windhoek;South Africa;Namibia
4305;Johannesburg;Walvis Bay;South Africa;Namibia
4305;Johannesburg;Zurich;South Africa;Switzerland
4305;Kigali;Johannesburg;Rwanda;South Africa
4305;Kimberley;Cape Town;South Africa;South Africa
4305;Kimberley;Johannesburg;South Africa;South Africa
4305;Kuwait;Addis Ababa;Kuwait;Ethiopia
4305;Luanda;Johannesburg;Angola;South Africa
4305;Libreville;Douala;Gabon;Cameroon
4305;Libreville;Johannesburg;Gabon;South Africa
4305;London;Johannesburg;United Kingdom;South Africa
4305;Lilongwe;Johannesburg;Malawi;South Africa
4305;Lagos;Johannesburg;Nigeria;South Africa
4305;Lusaka;Durban;Zambia;South Africa
4305;Lusaka;Johannesburg;Zambia;South Africa
4305;Livingstone;Johannesburg;Zambia;South Africa
4305;Livingstone;Mpumalanga;Zambia;South Africa
4305;Manchester;Munich;United Kingdom;Germany
4305;Maputo;Cape Town;Mozambique;South Africa
4305;Maputo;Durban;Mozambique;South Africa
4305;Maputo;Johannesburg;Mozambique;South Africa
4305;Mpumalanga;Cape Town;South Africa;South Africa
4305;Mpumalanga;Durban;South Africa;South Africa
4305;Mpumalanga;Johannesburg;South Africa;South Africa
4305;Mpumalanga;Livingstone;South Africa;Zambia
4305;Plaisance;Johannesburg;Mauritius;South Africa
4305;Maseru;Johannesburg;Lesotho;South Africa
4305;Manzini;Johannesburg;Swaziland;South Africa
4305;Maun;Johannesburg;Botswana;South Africa
4305;Munich;Johannesburg;Germany;South Africa
4305;Munich;Manchester;Germany;United Kingdom
4305;Nairobi;Johannesburg;Kenya;South Africa
4305;Ndola;Johannesburg;Zambia;South Africa
4305;Beijing;Johannesburg;China;South Africa
4305;Perth;Johannesburg;Australia;South Africa
4305;Phalaborwa;Johannesburg;South Africa;South Africa
4305;Port Elizabeth;Cape Town;South Africa;South Africa
4305;Port Elizabeth;Durban;South Africa;South Africa
4305;Port Elizabeth;East London;South Africa;South Africa
4305;Port Elizabeth;Johannesburg;South Africa;South Africa
4305;Pointe-noire;Cotonou;Congo (Brazzaville);Benin
4305;Pointe-noire;Johannesburg;Congo (Brazzaville);South Africa
4305;Pemba;Johannesburg;Mozambique;South Africa
4305;Potgietersrus;Johannesburg;South Africa;South Africa
4305;Pietermaritzburg;Johannesburg;South Africa;South Africa
4305;Richard's Bay;Johannesburg;South Africa;South Africa
4305;Mahe;Johannesburg;Seychelles;South Africa
4305;Singapore;Johannesburg;Singapore;South Africa
4305;Sydney;Johannesburg;Australia;South Africa
4305;Tete;Johannesburg;Mozambique;South Africa
4305;Antananarivo;Johannesburg;Madagascar;South Africa
4305;Upington;Cape Town;South Africa;South Africa
4305;Upington;Johannesburg;South Africa;South Africa
4305;Umtata;Johannesburg;South Africa;South Africa
4305;Victoria Falls;Johannesburg;Zimbabwe;South Africa
4305;Vilankulu;Johannesburg;Mozambique;South Africa
4305;Windhoek;Cape Town;Namibia;South Africa
4305;Windhoek;Johannesburg;Namibia;South Africa
4305;Walvis Bay;Cape Town;Namibia;South Africa
4305;Walvis Bay;Johannesburg;Namibia;South Africa
4305;Zurich;Johannesburg;Switzerland;South Africa
139;Auckland;Noumea;New Zealand;New Caledonia
139;Brisbane;Noumea;Australia;New Caledonia
139;Futuna Island;Wallis;Wallis and Futuna;Wallis and Futuna
139;Osaka;Noumea;Japan;New Caledonia
139;Nandi;Noumea;Fiji;New Caledonia
139;Nandi;Wallis;Fiji;Wallis and Futuna
139;Noumea;Auckland;New Caledonia;New Zealand
139;Noumea;Brisbane;New Caledonia;Australia
139;Noumea;Osaka;New Caledonia;Japan
139;Noumea;Nandi;New Caledonia;Fiji
139;Noumea;Tokyo;New Caledonia;Japan
139;Noumea;Papeete;New Caledonia;French Polynesia
139;Noumea;Sydney;New Caledonia;Australia
139;Noumea;Port-vila;New Caledonia;Vanuatu
139;Noumea;Wallis;New Caledonia;Wallis and Futuna
139;Tokyo;Noumea;Japan;New Caledonia
139;Papeete;Noumea;French Polynesia;New Caledonia
139;Sydney;Noumea;Australia;New Caledonia
139;Port-vila;Noumea;Vanuatu;New Caledonia
139;Wallis;Futuna Island;Wallis and Futuna;Wallis and Futuna
139;Wallis;Nandi;Wallis and Futuna;Fiji
139;Wallis;Noumea;Wallis and Futuna;New Caledonia
4599;Baotou;Tianjin;China;China
4599;Baotou;Taiyuan;China;China
4599;Bangkok;Qingdao;Thailand;China
4599;Bangkok;Jinan;Thailand;China
4599;Guangzhou;Qingdao;China;China
4599;Guangzhou;Jinan;China;China
4599;Guangzhou;Wuyishan;China;China
4599;Guangzhou;Yantai;China;China
4599;Zhengzhou;Chongqing;China;China
4599;Zhengzhou;Guiyang;China;China
4599;Zhengzhou;Guilin;China;China
4599;Zhengzhou;Lanzhou;China;China
4599;Zhengzhou;Mianyang;China;China
4599;Zhengzhou;Qingdao;China;China
4599;Zhengzhou;Jinan;China;China
4599;Zhengzhou;Tianjin;China;China
4599;Zhengzhou;Xiamen;China;China
4599;Changchun;Qingdao;China;China
4599;Changchun;Jinan;China;China
4599;Changchun;Yantai;China;China
4599;Chongqing;Zhengzhou;China;China
4599;Chongqing;Chiang Mai;China;Thailand
4599;Chongqing;Kunming;China;China
4599;Chongqing;Guiyang;China;China
4599;Chongqing;Guilin;China;China
4599;Chongqing;Beijing;China;China
4599;Chongqing;Shijiazhuang;China;China
4599;Chongqing;Qingdao;China;China
4599;Chongqing;Jinan;China;China
4599;Chongqing;Wuhan;China;China
4599;Chongqing;Wuyishan;China;China
4599;Chiang Mai;Chongqing;Thailand;China
4599;Changcha;Hefei;China;China
4599;Changcha;Jinan;China;China
4599;Changcha;Xiamen;China;China
4599;Chengdu;Jingdezhen;China;China
4599;Chengdu;Guilin;China;China
4599;Chengdu;Qingdao;China;China
4599;Chengdu;Jinan;China;China
4599;Dalian;Hefei;China;China
4599;Dalian;Qingdao;China;China
4599;Dalian;Jinan;China;China
4599;Dongsheng;Taiyuan;China;China
4599;Fuzhou;Haikou;China;China
4599;Fuzhou;Hefei;China;China
4599;Fuzhou;Guilin;China;China
4599;Fuzhou;Nanjing;China;China
4599;Fuzhou;Jinan;China;China
4599;Haikou;Fuzhou;China;China
4599;Hohhot;Jinan;China;China
4599;Hohhot;Tianjin;China;China
4599;Hefei;Changcha;China;China
4599;Hefei;Dalian;China;China
4599;Hefei;Fuzhou;China;China
4599;Hefei;Guiyang;China;China
4599;Hefei;Qingdao;China;China
4599;Hefei;Xiamen;China;China
4599;Hefei;Yantai;China;China
4599;Hangzhou;Guilin;China;China
4599;Hangzhou;Qingdao;China;China
4599;Hangzhou;Jinan;China;China
4599;Hangzhou;Xiamen;China;China
4599;Hangzhou;Yantai;China;China
4599;Harbin;Qingdao;China;China
4599;Harbin;Jinan;China;China
4599;Harbin;Yantai;China;China
4599;Hualien;Jinan;Taiwan;China
4599;Seoul;Qingdao;South Korea;China
4599;Seoul;Jinan;South Korea;China
4599;Seoul;Yantai;South Korea;China
4599;;Beijing;;China
4599;;Shijiazhuang;;China
4599;;Jinan;;China
4599;;Urumqi;;China
4599;;Wuhan;;China
4599;;Xining;;China
4599;Jingdezhen;Chengdu;China;China
4599;Jingdezhen;Xiamen;China;China
4599;Jiujiang;Beijing;China;China
4599;Jiujiang;Xiamen;China;China
4599;Jinzhou;Qingdao;China;China
4599;Quzhou;Xiamen;China;China
4599;Kashi;Urumqi;China;China
4599;Nanchang;Guiyang;China;China
4599;Nanchang;Qingdao;China;China
4599;Nanchang;Jinan;China;China
4599;Nanchang;Zhuhai;China;China
4599;Osaka;Qingdao;Japan;China
4599;Osaka;Jinan;Japan;China
4599;Kunming;Chongqing;China;China
4599;Kunming;Guiyang;China;China
4599;Kunming;Nanjing;China;China
4599;Kunming;Jinan;China;China
4599;Kunming;Wuhan;China;China
4599;Kunming;Xiamen;China;China
4599;Guiyang;Zhengzhou;China;China
4599;Guiyang;Chongqing;China;China
4599;Guiyang;Hefei;China;China
4599;Guiyang;Nanchang;China;China
4599;Guiyang;Kunming;China;China
4599;Guiyang;Jinan;China;China
4599;Guiyang;Wuhan;China;China
4599;Guiyang;Xi'an;China;China
4599;Guiyang;Xiamen;China;China
4599;Guiyang;Zhuhai;China;China
4599;Guilin;Zhengzhou;China;China
4599;Guilin;Chongqing;China;China
4599;Guilin;Chengdu;China;China
4599;Guilin;Fuzhou;China;China
4599;Guilin;Hangzhou;China;China
4599;Guilin;Ninbo;China;China
4599;Guilin;Nanjing;China;China
4599;Guilin;Xiamen;China;China
4599;Lanzhou;Zhengzhou;China;China
4599;Lanzhou;Jinan;China;China
4599;Lanzhou;Taiyuan;China;China
4599;Lanzhou;Urumqi;China;China
4599;Lanzhou;Xi'an;China;China
4599;Lanzhou;Yuncheng;China;China
4599;Mianyang;Zhengzhou;China;China
4599;Ninbo;Guilin;China;China
4599;Ninbo;Qingdao;China;China
4599;Nanjing;Fuzhou;China;China
4599;Nanjing;Kunming;China;China
4599;Nanjing;Guilin;China;China
4599;Nanjing;Qingdao;China;China
4599;Nanjing;Taiyuan;China;China
4599;Nanjing;Xiamen;China;China
4599;Nanjing;Yantai;China;China
4599;Nanning;Wuhan;China;China
4599;Nanning;Xiamen;China;China
4599;Nanning;Zhuhai;China;China
4599;Tokyo;Qingdao;Japan;China
4599;Beijing;Chongqing;China;China
4599;Beijing;;China;
4599;Beijing;Jiujiang;China;China
4599;Beijing;Qingdao;China;China
4599;Beijing;Jinan;China;China
4599;Beijing;Yantai;China;China
4599;Shanghai;Qingdao;China;China
4599;Shanghai;Yantai;China;China
4599;Taichung;Qingdao;Taiwan;China
4599;Taichung;Jinan;Taiwan;China
4599;Shanghai;Qingdao;China;China
4599;Shanghai;Jinan;China;China
4599;Shanghai;Yantai;China;China
4599;Shenyang;Qingdao;China;China
4599;Shenyang;Jinan;China;China
4599;Shijiazhuang;Chongqing;China;China
4599;Shijiazhuang;;China;
4599;Shijiazhuang;Qingdao;China;China
4599;Shijiazhuang;Yantai;China;China
4599;Sanya;Xiamen;China;China
4599;Shenzhen;Qingdao;China;China
4599;Shenzhen;Jinan;China;China
4599;Shenzhen;Wenzhou;China;China
4599;Shenzhen;Yantai;China;China
4599;Qingdao;Bangkok;China;Thailand
4599;Qingdao;Guangzhou;China;China
4599;Qingdao;Zhengzhou;China;China
4599;Qingdao;Changchun;China;China
4599;Qingdao;Chongqing;China;China
4599;Qingdao;Chengdu;China;China
4599;Qingdao;Dalian;China;China
4599;Qingdao;Hefei;China;China
4599;Qingdao;Hangzhou;China;China
4599;Qingdao;Harbin;China;China
4599;Qingdao;Seoul;China;South Korea
4599;Qingdao;Jinzhou;China;China
4599;Qingdao;Nanchang;China;China
4599;Qingdao;Osaka;China;Japan
4599;Qingdao;Ninbo;China;China
4599;Qingdao;Nanjing;China;China
4599;Qingdao;Tokyo;China;Japan
4599;Qingdao;Beijing;China;China
4599;Qingdao;Shanghai;China;China
4599;Qingdao;Taichung;China;Taiwan
4599;Qingdao;Shanghai;China;China
4599;Qingdao;Shenyang;China;China
4599;Qingdao;Shijiazhuang;China;China
4599;Qingdao;Shenzhen;China;China
4599;Qingdao;Taipei;China;Taiwan
4599;Qingdao;Tianjin;China;China
4599;Qingdao;Taiyuan;China;China
4599;Qingdao;Wenzhou;China;China
4599;Qingdao;Wuhan;China;China
4599;Qingdao;Wuyishan;China;China
4599;Qingdao;Xi'an;China;China
4599;Qingdao;Xiamen;China;China
4599;Qingdao;Yuncheng;China;China
4599;Qingdao;Yanji;China;China
4599;Jinan;Bangkok;China;Thailand
4599;Jinan;Guangzhou;China;China
4599;Jinan;Zhengzhou;China;China
4599;Jinan;Changchun;China;China
4599;Jinan;Chongqing;China;China
4599;Jinan;Changcha;China;China
4599;Jinan;Chengdu;China;China
4599;Jinan;Dalian;China;China
4599;Jinan;Fuzhou;China;China
4599;Jinan;Hohhot;China;China
4599;Jinan;Hangzhou;China;China
4599;Jinan;Harbin;China;China
4599;Jinan;Hualien;China;Taiwan
4599;Jinan;Seoul;China;South Korea
4599;Jinan;;China;
4599;Jinan;Nanchang;China;China
4599;Jinan;Osaka;China;Japan
4599;Jinan;Kunming;China;China
4599;Jinan;Guiyang;China;China
4599;Jinan;Lanzhou;China;China
4599;Jinan;Beijing;China;China
4599;Jinan;Taichung;China;Taiwan
4599;Jinan;Shanghai;China;China
